co,pm10,grade,o3,date,so2,pm25,city_name,aqi,no2
15,40,39~98,44,2016-12,71,良,厦门,65,0.69999999999999996
12,39,35~98,37,2017-01,59,良,厦门,60,0.68999999999999995
11,36,38~99,38,2017-02,54,良,厦门,61,0.61799999999999999
14,40,44~132,56,2017-03,73,良,厦门,75,0.66799999999999993
13,31,30~108,39,2017-04,63,良,厦门,63,0.59299999999999997
10,25,33~87,27,2017-05,48,良,厦门,51,0.51600000000000001
8,16,20~50,23,2017-06,27,优,厦门,35,0.41700000000000004
9,14,22~56,21,2017-07,27,优,厦门,33,0.34799999999999998
9,20,26~65,24,2017-08,36,优,厦门,44,0.40999999999999998
10,24,29~91,23,2017-09,41,良,厦门,54,0.53299999999999992
9,23,29~83,23,2017-10,46,良,厦门,51,0.503
13,26,30~80,37,2017-11,52,良,厦门,55,0.58999999999999997
12,33,34~95,39,2017-12,64,良,厦门,60,0.629
11,28,33~79,38,2018-01,50,良,厦门,55,0.67099999999999993
8,30,37~92,30,2018-02,51,良,厦门,54,0.621
11,33,38~127,44,2018-03,56,良,厦门,60,0.66799999999999993
15,44,66~70,42,2018-04,86,良,厦门,68,0.69999999999999996
27,75,19~162,42,2013-12,103,轻度污染,惠州,101,1.1830000000000001
24,68,49~170,40,2014-01,101,良,惠州,96,0.97099999999999997
18,35,24~88,25,2014-02,50,良,惠州,54,0.74299999999999999
17,38,26~95,33,2014-03,62,良,惠州,60,0.80299999999999994
19,32,37~119,29,2014-04,53,良,惠州,62,0.79700000000000004
13,21,28~135,27,2014-05,39,优,惠州,48,0.60599999999999998
11,23,26~105,23,2014-06,42,优,惠州,49,0.51700000000000002
11,24,23~176,24,2014-07,44,良,惠州,63,0.54200000000000004
10,20,20~170,25,2014-08,39,良,惠州,56,0.48999999999999999
10,25,20~131,22,2014-09,44,良,惠州,54,0.55299999999999994
13,44,55~126,26,2014-10,75,良,惠州,84,0.72299999999999998
12,42,29~102,26,2014-11,67,良,惠州,64,0.64300000000000002
16,49,31~109,32,2014-12,78,良,惠州,69,0.95499999999999996
13,39,26~94,31,2015-01,74,良,惠州,63,1.026
10,37,31~99,21,2015-02,67,良,惠州,61,0.92900000000000005
8,23,21~63,20,2015-03,44,优,惠州,44,0.86799999999999999
9,26,15~149,24,2015-04,53,良,惠州,62,0.78299999999999992
7,18,27~63,18,2015-05,36,优,惠州,42,0.755
10,13,25~80,17,2015-06,32,优,惠州,43,0.70999999999999996
9,21,27~100,16,2015-07,40,优,惠州,47,0.68700000000000006
11,25,25~130,20,2015-08,48,良,惠州,61,0.752
11,30,22~114,21,2015-09,51,良,惠州,70,0.75700000000000001
11,35,22~100,21,2015-10,58,良,惠州,58,0.80299999999999994
11,31,30~84,22,2015-11,54,良,惠州,52,0.90300000000000002
9,29,23~75,24,2015-12,46,优,惠州,47,0.82900000000000007
7,27,25~87,25,2016-01,42,优,惠州,46,0.96099999999999997
7,30,21~119,18,2016-02,46,优,惠州,49,0.76200000000000001
8,34,27~134,31,2016-03,54,良,惠州,56,0.83499999999999996
7,25,31~89,26,2016-04,43,优,惠州,50,0.73699999999999999
8,22,30~100,18,2016-05,41,良,惠州,55,0.69999999999999996
8,14,21~90,20,2016-06,34,优,惠州,46,0.627
10,20,25~146,22,2016-07,41,良,惠州,63,0.60299999999999998
8,25,23~163,23,2016-08,43,良,惠州,60,0.70299999999999996
8,26,26~120,20,2016-09,44,良,惠州,53,0.71700000000000008
7,24,26~57,18,2016-10,41,优,惠州,42,0.78400000000000003
8,31,20~90,26,2016-11,53,良,惠州,51,0.89700000000000002
11,45,34~88,36,2016-12,74,良,惠州,66,1.0609999999999999
7,41,28~120,28,2017-01,64,良,惠州,61,0.94799999999999995
8,33,25~93,24,2017-02,53,良,惠州,58,0.83599999999999997
8,30,32~100,29,2017-03,58,良,惠州,55,0.86099999999999999
9,30,29~147,27,2017-04,57,良,惠州,64,0.81999999999999995
8,27,32~111,23,2017-05,52,良,惠州,64,0.78400000000000003
6,14,23~74,20,2017-06,33,优,惠州,38,0.57999999999999996
7,15,17~137,17,2017-07,32,优,惠州,37,0.56799999999999995
8,20,20~188,24,2017-08,42,良,惠州,58,0.64800000000000002
9,25,26~146,26,2017-09,49,良,惠州,63,0.70299999999999996
9,30,23~105,21,2017-10,53,良,惠州,59,0.79700000000000004
10,39,28~100,30,2017-11,61,良,惠州,59,0.91299999999999992
12,50,29~110,36,2017-12,76,良,惠州,70,1.032
9,41,23~107,36,2018-01,61,良,惠州,62,1.0649999999999999
9,41,21~188,25,2018-02,58,良,惠州,60,0.68599999999999994
8,30,26~100,27,2018-03,51,良,惠州,65,0.60599999999999998
10,37,90~112,26,2018-04,75,轻度污染,惠州,101,0.5
